sample_index,Scenario,instructions,cpu-migrations,mem_access_rd,mem_access_wr,cache-misses,L1-icache-loads,dTLB-store-misses
284,Attack,8278548824.0,1473.0,1945155034.0,1574521156.0,93164421.0,3703257256.0,4837637.0
285,Attack,9171777698.0,1071.0,1597967773.0,1353768494.0,68184481.0,3739333979.0,3508813.0
286,Attack,6191290069.0,0.0,1098969202.0,1009669561.0,52343080.0,2374973668.0,3180101.0
287,Attack,5291003391.0,0.0,1295726106.0,1011514096.0,48887518.0,2514614185.0,2636422.0
288,Benign,3284417066.0,0.0,787867914.0,622473815.0,53331905.0,1589022477.0,3019312.0
289,Attack,7973366678.0,1112.0,1689666748.0,1387574221.0,81830068.0,3257212919.0,3799876.0
290,Benign,3313585370.0,0.0,484208815.0,434465113.0,48752363.0,1123064233.0,1183634.0
291,Benign,2994542737.0,0.0,781423386.0,569973316.0,42443929.0,1372264484.0,2564858.0
292,Attack,7235100802.0,1022.0,1434287278.0,1179220771.0,42457342.0,2877007513.0,3140955.0
293,Benign,3105022523.0,0.0,803420336.0,620425722.0,47606672.0,1615296484.0,2772738.0
294,Benign,3949637786.0,0.0,892262588.0,719326996.0,51774568.0,1994285096.0,3494393.0
295,Attack,5123017817.0,0.0,634399330.0,591958686.0,17798074.0,2264575885.0,1095837.0
296,Attack,6840304563.0,1110.0,1536110450.0,1259153094.0,58774004.0,2716812918.0,3321847.0
297,Attack,6456065070.0,0.0,1439642740.0,1105661836.0,40040234.0,2885041370.0,2912075.0
298,Benign,3864150386.0,0.0,923292428.0,738540092.0,52638063.0,1785279015.0,2663181.0
299,Attack,6721710471.0,0.0,1388777628.0,1189522646.0,45346113.0,2684164173.0,1802241.0
300,Benign,5562734977.0,0.0,1264555431.0,1020957166.0,73552398.0,2714917877.0,4754091.0
301,Benign,3040852786.0,0.0,806390646.0,648638336.0,48149625.0,1363397394.0,2758551.0
302,Benign,3292986932.0,0.0,730882756.0,580985563.0,46092726.0,1366945416.0,3158179.0
303,Attack,5585931019.0,1182.0,1016997951.0,854921376.0,50357819.0,2434689849.0,3141840.0
304,Attack,7916571836.0,1035.0,1164666247.0,930050531.0,60489100.0,3567051268.0,4477104.0
305,Benign,2925182956.0,0.0,851757197.0,646108543.0,50121484.0,1588141275.0,2835701.0
306,Benign,3445345931.0,0.0,697319041.0,556475351.0,44131694.0,1526717130.0,2804338.0
307,Attack,1746148283.0,0.0,194893255.0,207727675.0,2719917.0,549382777.0,167660.0
308,Benign,2710564029.0,0.0,746590149.0,541802979.0,36631592.0,1332228932.0,2114076.0
309,Attack,4300967475.0,0.0,879062801.0,802779787.0,14961031.0,1474106561.0,1068745.0
310,Attack,11127642723.0,1099.0,1619730540.0,1333278524.0,55562395.0,3858064764.0,3807874.0
311,Attack,4101314930.0,0.0,840307180.0,964269346.0,48213482.0,1518354723.0,3524714.0
312,Attack,5784631472.0,0.0,977532144.0,907780003.0,40655030.0,1934081393.0,1279772.0
313,Attack,9267067742.0,1141.0,1544773169.0,1285332912.0,67194557.0,4349998756.0,3856589.0
314,Attack,8332333054.0,1019.0,1348713023.0,1136768747.0,57607774.0,3711220002.0,2897886.0
315,Attack,8126031659.0,1184.0,2203349768.0,1690088768.0,69038744.0,3656790564.0,4529710.0
316,Benign,3289554166.0,0.0,727167838.0,564520049.0,45559463.0,1474284227.0,2867947.0
317,Attack,5310364764.0,1170.0,1073806952.0,867584061.0,52887665.0,2714094370.0,3505819.0
318,Attack,7895670979.0,1200.0,1379320479.0,1100484766.0,47562038.0,3583731737.0,2583657.0
319,Benign,3049128820.0,0.0,808350092.0,634582059.0,46950773.0,1466136257.0,2699705.0
320,Benign,3154215893.0,0.0,723643271.0,544476164.0,40961535.0,1434249771.0,3012121.0
321,Benign,3048380257.0,0.0,744869001.0,538707429.0,46282919.0,1538100809.0,2646396.0
322,Benign,5075694988.0,1144.0,1467535583.0,1114129843.0,79704646.0,2786746878.0,3968202.0
323,Attack,8357240658.0,1121.0,1968100861.0,1592205041.0,80153933.0,4113739208.0,5868989.0
324,Attack,9872935054.0,1238.0,1638437058.0,1429821859.0,64753860.0,4245669504.0,4661056.0
325,Attack,7098402219.0,1126.0,1627416416.0,1390158772.0,55334477.0,2751734847.0,4242587.0
326,Attack,7340935091.0,0.0,1311988910.0,1151804299.0,55259466.0,3120990319.0,3340047.0
327,Benign,3111471727.0,0.0,914002173.0,700525459.0,52269821.0,1522704596.0,2748215.0
328,Attack,9123650650.0,1222.0,1500372070.0,1310518503.0,63765330.0,3364403022.0,3110358.0
329,Attack,2310897636.0,0.0,271692646.0,281586446.0,2271518.0,637077466.0,229711.0
330,Benign,867105212.0,0.0,34502736.0,31449141.0,1071587.0,397951018.0,284528.0
331,Benign,2846826735.0,0.0,806070224.0,611456213.0,44458368.0,1623374935.0,2377254.0
332,Benign,3003088104.0,0.0,774653843.0,626193713.0,44274091.0,1358147902.0,2813286.0
333,Attack,7950056125.0,0.0,1427888667.0,1215589415.0,75765214.0,3084406064.0,3955762.0
334,Benign,3095191130.0,0.0,790465424.0,618587351.0,43881814.0,1560048003.0,2739938.0
335,Benign,3268795628.0,0.0,832372161.0,619330694.0,44594015.0,1173181447.0,2727114.0
336,Attack,6144336520.0,0.0,1157560077.0,989088884.0,51977146.0,2465880978.0,3074086.0
337,Benign,3175029428.0,0.0,736676749.0,553847276.0,40010095.0,1262342192.0,2528915.0
338,Attack,7470184890.0,1154.0,1462212831.0,1214556154.0,42707238.0,3377409551.0,3126310.0
339,Benign,4403598029.0,0.0,864129959.0,630772012.0,63208194.0,1999149857.0,3377991.0
340,Attack,3037330759.0,0.0,539492674.0,508477290.0,9608802.0,1200287594.0,655774.0
341,Attack,8369722532.0,1217.0,1644182109.0,1342548382.0,59021812.0,3162161689.0,4074739.0
342,Attack,5932337083.0,0.0,1164740009.0,993596607.0,37610399.0,2519932071.0,2489668.0
343,Attack,3539522710.0,0.0,445326246.0,422809471.0,5878487.0,1225970816.0,479735.0
344,Attack,5400001950.0,0.0,1062693275.0,923511930.0,36828140.0,2199106795.0,1685317.0
345,Benign,3001588068.0,0.0,798776992.0,636023646.0,54310179.0,1592030537.0,2909566.0
346,Attack,7675903153.0,0.0,1212851503.0,1047174660.0,58631475.0,2461700320.0,1471565.0
347,Attack,8106316475.0,1040.0,1545926910.0,1301785428.0,65609551.0,3670850756.0,3387092.0
348,Benign,2629973146.0,0.0,934786693.0,700620036.0,50933439.0,1596593161.0,2444793.0
349,Benign,3127649437.0,0.0,773580468.0,600230771.0,43095021.0,1612794567.0,2516052.0
350,Attack,5256890582.0,0.0,471887959.0,495963507.0,5198287.0,1409154608.0,142643.0
351,Benign,2625353556.0,0.0,880598563.0,655946241.0,48452325.0,1625849404.0,2355847.0
352,Benign,3099380616.0,0.0,796362035.0,600654291.0,46030825.0,1365316435.0,2392455.0
353,Attack,6452185210.0,1139.0,1006886949.0,861812942.0,46031121.0,2883575495.0,3298862.0
354,Attack,8199378422.0,1123.0,1414746259.0,1209186726.0,50307235.0,3072840729.0,3358950.0
355,Benign,4991003212.0,0.0,952803065.0,731406216.0,87605846.0,2269291774.0,3465379.0
356,Attack,7204709650.0,1215.0,1514067214.0,1286443082.0,68139905.0,2858626660.0,3603988.0
357,Benign,3055521521.0,0.0,737037002.0,596493629.0,48377092.0,1626962835.0,2815913.0
358,Benign,2996497640.0,0.0,735573717.0,560329450.0,40891666.0,1345908090.0,2721985.0
359,Benign,2964802839.0,0.0,741882535.0,576582389.0,52464922.0,1537304455.0,3030719.0
360,Benign,3200162964.0,0.0,781907726.0,529256850.0,43154330.0,1376207488.0,2501642.0
361,Attack,7533521854.0,1036.0,1319361488.0,1073065964.0,52946576.0,2894446541.0,3519915.0
362,Attack,6340547242.0,0.0,751303464.0,661546389.0,27107877.0,2408738027.0,1529042.0
363,Benign,3297797354.0,0.0,823736892.0,611519156.0,46228224.0,1629774487.0,2764949.0
364,Benign,3183592899.0,0.0,924907254.0,740564166.0,47667623.0,1577894031.0,2447437.0
365,Attack,5793708031.0,0.0,657215177.0,669811664.0,12187229.0,1719604538.0,580465.0
366,Attack,6971267735.0,1318.0,1578261137.0,1326841894.0,80609176.0,3338171129.0,3975474.0
367,Benign,2748732432.0,0.0,863622612.0,649246935.0,44055832.0,1450453565.0,2266087.0
368,Attack,6308116814.0,1324.0,1554158289.0,1206091315.0,67248948.0,3207188960.0,3487863.0
369,Attack,5579730273.0,0.0,1202162001.0,1093445238.0,48042474.0,2147509332.0,3018819.0
370,Attack,6592771002.0,0.0,950599779.0,861760535.0,33994271.0,3004093032.0,2422952.0
371,Attack,5936167828.0,0.0,986902561.0,859407283.0,36605445.0,2235094163.0,2859201.0
372,Benign,2576059989.0,0.0,672353673.0,476992064.0,38416885.0,1406921333.0,2720746.0
373,Attack,9085936811.0,0.0,1565833853.0,1317823194.0,70371016.0,3435566933.0,3495787.0
374,Benign,2710342851.0,0.0,846651837.0,631909546.0,45384575.0,1682564391.0,2563426.0
375,Benign,4522682560.0,0.0,1472923067.0,1069746291.0,73827649.0,2372046236.0,4016012.0
376,Attack,5443091936.0,0.0,600400504.0,534395739.0,10880618.0,1490224789.0,522067.0
377,Attack,6244944946.0,0.0,1213747080.0,1047972994.0,51106552.0,2611289617.0,2965267.0
378,Attack,5258707845.0,1075.0,1292998058.0,1070802533.0,58927180.0,2059920828.0,4258873.0
379,Benign,2870207362.0,0.0,819382291.0,606213603.0,45302193.0,1454301403.0,2442145.0
380,Benign,2719888291.0,0.0,728139747.0,517714775.0,37916040.0,1393752876.0,2397865.0
381,Benign,4449447285.0,0.0,953226385.0,790432312.0,55379552.0,1652584169.0,3910393.0
382,Benign,3063281182.0,0.0,715944131.0,559663294.0,41879324.0,1347768069.0,2695928.0
383,Attack,7141515536.0,0.0,1296630506.0,1043461100.0,47841457.0,2447300140.0,3258437.0
384,Benign,3182037256.0,0.0,585378838.0,466996872.0,35219550.0,1197676376.0,2768679.0
385,Attack,8027542228.0,0.0,1643601301.0,1281387401.0,67590499.0,3489830419.0,3662786.0
386,Benign,4889985706.0,0.0,1249573032.0,974322696.0,72779149.0,2429803346.0,4007310.0
387,Attack,4308363207.0,0.0,663136624.0,529596704.0,24636492.0,1925487214.0,1518690.0
388,Attack,7268508815.0,0.0,1355299273.0,1112002077.0,53507435.0,3074041174.0,3532255.0
389,Benign,3113602988.0,0.0,756649735.0,606317174.0,43127877.0,1508890977.0,3032810.0
390,Benign,3063008462.0,0.0,748920433.0,577002009.0,39948007.0,1342332405.0,2924811.0
391,Attack,9205073436.0,1131.0,1613591755.0,1337364050.0,69757827.0,3771012577.0,3581156.0
392,Attack,5738792250.0,0.0,1026045030.0,963751320.0,51553370.0,2417319271.0,1820986.0
393,Benign,3035652251.0,0.0,798140784.0,607194669.0,51640752.0,1501799440.0,2967906.0
394,Attack,4318191217.0,0.0,421877637.0,437861034.0,7365286.0,1214208748.0,160310.0
395,Attack,3848840513.0,0.0,616956407.0,524895102.0,20513926.0,1675301785.0,1334907.0
396,Benign,3014490532.0,0.0,740001300.0,623333849.0,52980034.0,1372836957.0,3213984.0
397,Attack,7380003571.0,1287.0,1897930527.0,1470357557.0,81525198.0,3235956518.0,4269284.0
398,Benign,4143997558.0,0.0,862353409.0,745947349.0,61285779.0,1700123086.0,4163381.0
399,Benign,2972305757.0,0.0,820657031.0,595128911.0,45985592.0,1397672498.0,2226137.0
400,Benign,4054626178.0,1015.0,1530061016.0,1052688463.0,44038578.0,2173582644.0,3383151.0
401,Benign,5732795435.0,0.0,1226947287.0,948714417.0,77888165.0,2668522093.0,4088041.0
402,Attack,7692890019.0,0.0,1115937522.0,937903618.0,45202100.0,3480324767.0,2562041.0
403,Benign,2923631642.0,0.0,862559865.0,670008095.0,53206383.0,1528614017.0,2496945.0
404,Benign,3365016797.0,0.0,715819615.0,573545190.0,58231060.0,1607299059.0,3450804.0
405,Attack,9427912768.0,1273.0,1944666124.0,1528277148.0,90240572.0,3739828207.0,4680902.0
406,Attack,10942510530.0,1262.0,2017346758.0,1592543296.0,102334214.0,4316712645.0,5121152.0
407,Attack,7205139579.0,0.0,1222152930.0,1052954335.0,32042984.0,2259426488.0,1297024.0
408,Benign,5819470246.0,0.0,1353503861.0,1070996956.0,80643727.0,2512460595.0,4160538.0
409,Attack,11776762910.0,1125.0,2388742024.0,1937293936.0,112168684.0,5057900324.0,5660154.0
410,Attack,5281990821.0,0.0,1060424313.0,831402164.0,47491834.0,2303138716.0,2458194.0
411,Benign,3013210113.0,0.0,752296309.0,540967117.0,39039821.0,1524148481.0,2945204.0
412,Attack,10017896091.0,0.0,1793935194.0,1486928108.0,60723486.0,4328900537.0,3650851.0
413,Attack,6909923319.0,1153.0,1543108960.0,1289250542.0,54221159.0,2786389118.0,2893838.0
414,Attack,8171909015.0,0.0,1356053238.0,1117903525.0,43592587.0,3073060956.0,2766549.0
415,Benign,2958919073.0,0.0,707747361.0,559558821.0,44150029.0,1286638217.0,2452430.0
416,Benign,3072739879.0,0.0,862584981.0,684667065.0,50879083.0,1509017545.0,2834967.0
417,Attack,8775954971.0,1059.0,1451674822.0,1211114930.0,51936697.0,3741628575.0,3379311.0
418,Attack,7677241341.0,0.0,1445551459.0,1128646819.0,77967978.0,3630601140.0,3892714.0
419,Benign,2766308595.0,0.0,836502747.0,687582734.0,49400171.0,1506167177.0,3014780.0
420,Benign,3060912241.0,0.0,611607204.0,512081438.0,41595774.0,1534529165.0,3019333.0
421,Attack,9476242744.0,1150.0,1506394464.0,1246822759.0,63320363.0,3524111116.0,3657542.0
422,Benign,3455139209.0,0.0,746220820.0,557713898.0,47916774.0,1550200966.0,2693665.0
423,Benign,5657708066.0,1060.0,1035372169.0,842904231.0,103534479.0,2523895656.0,4640371.0
424,Benign,3389637932.0,0.0,712429144.0,543253236.0,38944888.0,1496607699.0,2784268.0
425,Attack,6074782271.0,1197.0,1528588849.0,1286410023.0,63166686.0,2941346806.0,3162316.0
426,Benign,4782167846.0,1142.0,1341628219.0,1127558864.0,86120673.0,2375039556.0,4484057.0
427,Attack,8148024133.0,0.0,1503314837.0,1247161954.0,89399591.0,3217258420.0,4474762.0
428,Benign,3153397078.0,0.0,773259865.0,563772008.0,49260111.0,1560183433.0,2749826.0
429,Benign,2977591670.0,0.0,826820280.0,616343585.0,53796981.0,1682999379.0,2914684.0
430,Attack,5444431072.0,0.0,556183402.0,526552549.0,10483238.0,1752673407.0,535682.0
431,Attack,9392016282.0,1118.0,1552608002.0,1288005074.0,57455002.0,3793791600.0,3433837.0
432,Attack,5137394808.0,0.0,813262308.0,608146059.0,36460798.0,2007520109.0,3449918.0
433,Attack,7089430746.0,0.0,1358276553.0,1104612873.0,43739327.0,2809256694.0,2286991.0
434,Attack,6783857537.0,0.0,957619004.0,912621087.0,19415493.0,2470600759.0,878365.0
435,Attack,7948901620.0,1101.0,1438053443.0,1156845285.0,66101894.0,2901264202.0,3589365.0
436,Attack,7579633511.0,0.0,1061034748.0,1036074476.0,53027665.0,2736463118.0,3767827.0
437,Benign,3159465941.0,0.0,753558048.0,648758316.0,47843294.0,1445027409.0,2840268.0
438,Benign,3291954338.0,0.0,809754123.0,632917381.0,44661936.0,1518584147.0,2761356.0
439,Benign,3228892547.0,0.0,769041341.0,631585614.0,42291037.0,1298997763.0,2652914.0
440,Benign,2686560547.0,0.0,832975023.0,588316568.0,41338027.0,1594204779.0,2634752.0
441,Benign,3514839581.0,0.0,785286130.0,575749672.0,38679470.0,1694564689.0,2608722.0
442,Attack,4254108742.0,0.0,948317816.0,744760792.0,45568347.0,1744456008.0,2708350.0
443,Attack,8241396609.0,1024.0,1232587511.0,1021223711.0,49582649.0,2626991365.0,3487047.0
444,Attack,7647608722.0,1047.0,1554784500.0,1236284163.0,55277511.0,2761236483.0,2817642.0
445,Attack,7511943064.0,0.0,1024534762.0,946129837.0,40154451.0,2954572952.0,2004117.0
446,Benign,4567699182.0,1054.0,1281890303.0,994631219.0,61561572.0,2291718985.0,3884662.0
447,Attack,7365164645.0,1379.0,1610855004.0,1364874297.0,66912118.0,3466278292.0,4252199.0
448,Attack,4506602140.0,0.0,1014776489.0,884931804.0,69685147.0,1841428218.0,3983304.0
449,Attack,5392168544.0,0.0,958564180.0,911324459.0,13734646.0,1937389649.0,951195.0
450,Attack,8273490241.0,1298.0,1927942982.0,1546267453.0,86161919.0,3728969427.0,4644477.0
451,Benign,2897616157.0,0.0,771028746.0,569847319.0,50001691.0,1515472841.0,2550084.0
452,Attack,4213965361.0,0.0,1044018649.0,911403258.0,19269451.0,2094092941.0,1780883.0
453,Attack,5678130344.0,0.0,1063728298.0,783794129.0,44362792.0,2850407755.0,2438100.0
454,Benign,4319873677.0,0.0,1129379965.0,841964916.0,69440414.0,1845606799.0,3956665.0
455,Attack,2194000369.0,0.0,168580609.0,189650393.0,5929886.0,914437990.0,364606.0
456,Benign,4200212091.0,0.0,1036106625.0,753122789.0,47418263.0,1760044627.0,3128580.0
457,Attack,5962478777.0,1009.0,1410917627.0,1136660340.0,55586098.0,2513471587.0,3367788.0
458,Attack,4665181412.0,0.0,999714973.0,800455182.0,48225219.0,2163105365.0,2646448.0
459,Benign,3880053486.0,0.0,1297066584.0,932378227.0,62975792.0,2224185149.0,2643017.0
460,Attack,8316239661.0,0.0,1516324353.0,1366485176.0,38031103.0,3271327937.0,2168875.0
461,Attack,6714307610.0,0.0,1109387021.0,965190108.0,52084637.0,2924650156.0,3324439.0
462,Attack,5895383370.0,0.0,1372249800.0,1082496461.0,73711287.0,2892138146.0,3093927.0
463,Attack,8909207943.0,1141.0,1564496495.0,1303960725.0,54385766.0,3869792265.0,3163508.0
464,Attack,6663831956.0,1164.0,1340301244.0,1114947799.0,68611808.0,2882764687.0,3256143.0
465,Attack,7157154094.0,0.0,1232368171.0,980954294.0,44582937.0,3187899596.0,2587508.0
466,Benign,4557043643.0,0.0,1129582979.0,865129881.0,57920298.0,2228785194.0,3134741.0
467,Attack,6106033374.0,0.0,1570826355.0,1300214454.0,45212249.0,2917159482.0,2809332.0
468,Benign,2966553025.0,0.0,860538815.0,629273734.0,42664267.0,1540420773.0,2555880.0
469,Attack,7551277380.0,1062.0,1225105012.0,975845029.0,47643544.0,2967412220.0,3075354.0
470,Benign,2738202981.0,0.0,865785871.0,600559029.0,34469340.0,1537497205.0,2375629.0
471,Attack,7488342409.0,1112.0,1437600553.0,1180315652.0,72475483.0,2980501227.0,3106011.0
472,Attack,3622487129.0,0.0,373359595.0,317461683.0,6119853.0,1034247114.0,213002.0
473,Attack,8932719324.0,0.0,1408668425.0,1256361162.0,58447978.0,3448710513.0,3606737.0
474,Attack,3914641034.0,0.0,1062354849.0,796024294.0,54980302.0,2159829699.0,2992494.0
475,Attack,5868810292.0,0.0,1065927858.0,939126491.0,30162942.0,2467817487.0,1624013.0
476,Benign,2844856650.0,0.0,810028040.0,582212947.0,44575533.0,1571797332.0,2555891.0
477,Attack,3178288913.0,0.0,671034169.0,557139460.0,9672192.0,1004348984.0,546307.0
478,Attack,6915860780.0,1146.0,1365504902.0,1141956949.0,60290107.0,2484852891.0,3628810.0
479,Benign,4490371622.0,1326.0,1429156309.0,1037949561.0,76056713.0,2314776700.0,3164353.0
480,Benign,4006831727.0,0.0,1074225880.0,832992586.0,57483146.0,1744032099.0,3744193.0
481,Attack,5961678191.0,0.0,893670104.0,671025569.0,38119180.0,2350098503.0,2784496.0
482,Benign,2912283709.0,0.0,846626020.0,635640655.0,44967287.0,1317637689.0,2786288.0
483,Attack,3147794742.0,0.0,422545261.0,422335111.0,3105633.0,1339768867.0,569195.0
484,Benign,4675068270.0,0.0,891087459.0,701642383.0,62178743.0,1797285420.0,3444108.0
485,Benign,3627605068.0,0.0,846165614.0,603279108.0,41332493.0,1666430151.0,2260060.0
486,Attack,3064291132.0,0.0,337526623.0,318304200.0,8228967.0,1178766634.0,471089.0
487,Attack,4512813880.0,0.0,863753083.0,690789289.0,51919178.0,1733449048.0,1339379.0
488,Attack,3516423368.0,0.0,643115606.0,576689264.0,9353859.0,1397155411.0,728980.0
489,Attack,5518596751.0,0.0,834620299.0,809603652.0,9719347.0,2720934298.0,612738.0
490,Attack,7757734534.0,0.0,1356975042.0,1156027933.0,44293010.0,3071893445.0,3113422.0
491,Attack,1932924829.0,0.0,192989321.0,228208467.0,3445714.0,894882986.0,285373.0
492,Benign,3575225431.0,0.0,577170479.0,459928360.0,44838144.0,1245983568.0,1049984.0
493,Benign,5009398630.0,0.0,1075208960.0,882536414.0,77406093.0,2339714484.0,4442724.0
494,Attack,8182391314.0,0.0,1534460092.0,1255142986.0,44426699.0,3482417546.0,2335612.0
495,Attack,13057986247.0,1139.0,2082940496.0,1793041990.0,93825243.0,5120818896.0,4087441.0
496,Benign,3004623655.0,0.0,851484751.0,679980139.0,51213663.0,1458926651.0,2934216.0
497,Benign,2912663871.0,0.0,759813419.0,583904410.0,55166539.0,1674882353.0,2371623.0
498,Benign,2848488202.0,0.0,758773125.0,539117092.0,38551100.0,1487175390.0,2356254.0
499,Attack,6667287633.0,1162.0,1196637738.0,977060661.0,60433431.0,2922994097.0,3609083.0
500,Attack,3586996655.0,0.0,378552229.0,365709850.0,12827493.0,1648976219.0,982349.0
501,Attack,3437634065.0,0.0,283842124.0,297024102.0,5029696.0,827034335.0,232723.0
502,Benign,5619814167.0,0.0,1360266875.0,988828336.0,74578893.0,2865709565.0,4294240.0
503,Attack,8724029344.0,1183.0,1461122990.0,1353838998.0,62451693.0,3578399001.0,4442369.0
504,Attack,5460892288.0,0.0,740022428.0,728482729.0,22932180.0,1965945715.0,1039433.0
505,Attack,8697287732.0,1324.0,1432011170.0,1336082391.0,52409143.0,3383048828.0,3763702.0
506,Benign,2871690577.0,0.0,754775726.0,603061511.0,35717268.0,1276218358.0,2773630.0
507,Attack,7056632627.0,0.0,1135978372.0,1016259291.0,46750191.0,2723187190.0,3180259.0
508,Benign,3043582324.0,0.0,838389334.0,617599831.0,46687583.0,1472049891.0,2497459.0
509,Attack,4244294387.0,0.0,399935052.0,383609164.0,8720315.0,1836400819.0,814853.0
510,Benign,3080787865.0,0.0,864094401.0,673613137.0,51686598.0,1406073087.0,2837146.0
511,Benign,5407470064.0,1029.0,1154825758.0,901338995.0,69372142.0,2561981710.0,4345761.0
512,Attack,4584180024.0,0.0,672689157.0,598980504.0,28920032.0,2165022314.0,1684142.0
513,Benign,4547289505.0,0.0,898324628.0,714545932.0,63516650.0,1838238812.0,4474938.0
514,Attack,7870137857.0,0.0,1250538914.0,1008735714.0,70339453.0,3168130068.0,3915168.0
515,Attack,7176011193.0,0.0,1528772332.0,1223267180.0,68884251.0,4072072727.0,4112346.0
